COUNTRY_CODE,REPORTING_SCOPE_NAME,SHE_SITE_CODE,SHE_SITE_IDENTIFIER,SHE_SITE_NAME,SRC_SYS_NM
77180,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
71189,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
76102,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
74855,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
75106,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
77180,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
5575,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
77180,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
2596,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
76451,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
72625,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
3380,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
2381,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
73090,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
74298,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
76968,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
76614,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
6,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
75702,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
74442,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
77180,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
7062,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
76465,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
71554,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
4491,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
6,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
72341,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
71386,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
76149,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
77180,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
73880,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
76731,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
73327,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
66006,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
77022,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
69437,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
1433,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
73243,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
3445,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
70016,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
74242,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
74884,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
6,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
77180,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
76257,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
71348,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
75391,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
75427,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
76111,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
69794,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
72277,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
75743,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
75254,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
77180,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
73360,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
74115,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
76575,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
77180,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
73640,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
72731,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
71307,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
77180,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
72646,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
77180,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
76022,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
2507,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
3106,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
2398,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
6,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
76517,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
69154,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
75571,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
73737,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
5438,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
70427,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
75647,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
77169,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
76097,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
76438,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
74754,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
74897,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
74039,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
3550,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
76954,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
77165,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
74656,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
75100,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
77180,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
74589,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
75383,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
67064,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
74771,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
72241,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
71187,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
73809,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
70926,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
76914,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
6,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
74268,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
74247,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
74068,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
74263,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
77180,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
68888,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
74445,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
6,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
76911,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
6,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
1578,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
77180,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
73596,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
70364,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
76464,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
72940,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
75026,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
7256,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
74247,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
5731,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
72219,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
74913,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
5562,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
6,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
75904,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
74683,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
71959,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
75278,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
77180,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
74646,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
75836,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
75221,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
76525,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
73865,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
659,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
74305,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
76133,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
73550,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
2976,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
74025,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
5509,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
74895,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
73049,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
72119,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
76195,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
75022,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
521,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
6,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
73321,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
7769,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
73362,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
74297,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
69576,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
67284,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
76392,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
76084,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
617,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
75024,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
74902,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
76962,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
76612,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
74357,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
75722,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
76921,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
73802,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
75217,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
1036,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
71951,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
74372,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
6,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
74434,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
73352,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
71347,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
5976,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
74280,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
74145,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
74756,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
75071,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
76274,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
70799,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
76975,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
74419,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
76228,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
73029,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
66285,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
72651,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
75533,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
74027,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
74785,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
75911,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
71589,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
76212,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
68128,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
71727,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
6,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
2709,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
72627,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
73592,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
75684,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
71645,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
76502,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
73737,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
75287,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
6,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
1443,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
3057,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
75235,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
75646,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
73717,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
5881,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
72291,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
70888,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
70069,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
70697,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
247,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
76643,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
72770,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
75825,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
74778,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
74735,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
74917,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
76323,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
76269,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
75267,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
2097,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
8247,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
73803,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
69939,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
6756,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
76536,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
585,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
73749,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
6,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
74766,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
71523,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
72700,Scope 1 & 2,GR6C48S4,146608,Dominican Republic,ENABLON
6,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
6,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
75662,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
4551,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
4290,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
74970,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
72352,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
76100,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
74401,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
71873,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
6,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
72319,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
77147,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
75582,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
1548,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
75338,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
2446,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
563,Scope 1 & 2,GR5C2S1,146608,Dunkerque,ENABLON
5326,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
74561,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
73396,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
71940,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
70430,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
68315,Scope 1 & 2,GR6C52S1,146608,Dominican Republic,ENABLON
994,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
74142,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
72917,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
3675,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
71516,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
75046,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
4210,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
5910,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
75581,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
75378,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
76821,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
75216,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
74833,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
72598,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
72877,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
1041,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
10149,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
74714,Scope 1 & 2,GR6C48S4,146608,Durham - Emperor Boulevard,ENABLON
73240,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
74835,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
4209,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
69972,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
74952,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
70164,Scope 1 & 2,GR6C51S4,146608,Dublin College Park,ENABLON
71042,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
75036,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
6,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
74372,Scope 1 & 2,GR6C51S4,146608,Dunkerque,ENABLON
66898,Scope 1 & 2,GR6C52S1,146608,Durham - Emperor Boulevard,ENABLON
74087,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
75417,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
70414,Scope 1 & 2,GR2aC2S1,146608,Dubai,ENABLON
70027,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
75374,Scope 1 & 2,GR5C2S1,146608,Dominican Republic,ENABLON
69578,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
4763,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
912,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
70954,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
73662,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
77057,Scope 1 & 2,GR6C52S1,146608,Dubai,ENABLON
2306,Scope 1 & 2,GR2aC2S1,146608,Durham - Emperor Boulevard,ENABLON
77132,Scope 1 & 2,GR6C51S4,146608,Dominican Republic,ENABLON
75245,Scope 1 & 2,GR5C2S1,146608,Durham - Emperor Boulevard,ENABLON
71728,Scope 1 & 2,GR6C48S4,146608,Dublin College Park,ENABLON
76334,Scope 1 & 2,GR2aC2S1,146608,Dunkerque,ENABLON
73813,Scope 1 & 2,GR6C48S4,146608,Dunkerque,ENABLON
1795,Scope 1 & 2,GR6C51S4,146608,Durham - Emperor Boulevard,ENABLON
75095,Scope 1 & 2,GR6C51S4,146608,Dubai,ENABLON
3251,Scope 1 & 2,GR2aC2S1,146608,Dublin College Park,ENABLON
76111,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
1044,Scope 1 & 2,GR5C2S1,146608,Dubai,ENABLON
73796,Scope 1 & 2,GR6C48S4,146608,Dubai,ENABLON
72011,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
428,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
72116,Scope 1 & 2,GR6C52S1,146608,Dublin College Park,ENABLON
3535,Scope 1 & 2,GR2aC2S1,146608,Dominican Republic,ENABLON
70033,Scope 1 & 2,GR5C2S1,146608,Dublin College Park,ENABLON
75553,Scope 1 & 2,GR6C52S1,146608,Dunkerque,ENABLON
